Invoice ID,Branch,City,Customer type,Gender,Category,Unit price,Quantity,Tax 5%,Amount,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
550-84-8664,God's Plan,Makindye,Normal,Male,Sports and travel,17182,32.5,21,558415,4/26/2024,14:33,Credit Card,429.55,4.761904762,21.4775,8.6
316-66-3011,God's Plan,Makindye,Member,Female,Food and beverages,9526,105.3,21,1003087.8,1/23/2024,12:35,Cash,428.67,4.761904762,21.4335,5
316-66-3011,God's Plan,Makindye,Member,Male,Food and beverages,9526,105.3,21,1003087.8,5/24/2024,12:35,Cash,428.67,4.761904762,21.4335,5
227-03-5010,God's Plan,Makindye,Member,Male,Home and lifestyle,10518,83.2,21,875097.6,4/26/2024,19:20,Credit Card,420.72,4.761904762,21.036,8.5
227-03-5010,God's Plan,Makindye,Member,Female,Home and lifestyle,10518,83.2,21,875097.6,3/22/2024,19:20,Credit Card,420.72,4.761904762,21.036,8.5
355-53-5943,God's Plan,Makindye,Member,Male,Electronic accessories,13768,46.8,21,644342.4,6/25/2024,14:36,MOMO,413.04,4.761904762,20.652,5.8
355-53-5943,God's Plan,Makindye,Member,Female,Electronic accessories,13768,46.8,21,644342.4,2/25/2024,14:36,Cash,413.04,4.761904762,20.652,5.8
420-18-8989,God's Plan,Makindye,Member,Male,Sports and travel,10304,83.2,21,857292.8,6/6/2024,15:47,Cash,412.16,4.761904762,20.608,9.6
497-37-6538,God's Plan,Makindye,Normal,Male,Sports and travel,11782,292.5,21,3446235,1/17/2024,15:15,MOMO,412.37,4.761904762,20.6185,9.7
497-37-6538,God's Plan,Makindye,Normal,Male,Sports and travel,11782,50,21,10000,5/17/2024,15:15,MOMO,412.37,4.761904762,20.6185,9.7
420-18-8989,God's Plan,Makindye,Member,Female,Health and beauty,10304,83.2,21,857292.8,2/2/2024,15:47,Cash,412.16,4.761904762,20.608,9.6
522-57-8364,God's Plan,Makindye,Member,Male,Fashion accessories,10268,83.2,21,854297.6,1/31/2024,10:00,MOMO,410.72,4.761904762,20.536,7.6
522-57-8364,God's Plan,Makindye,Member,Male,Fashion accessories,10268,83.2,21,854297.6,5/30/2024,10:00,MOMO,410.72,4.761904762,20.536,7.6
472-15-9636,God's Plan,Makindye,Normal,Male,Home and lifestyle,10186,83.2,20,847475.2,4/26/2024,19:36,MOMO,407.44,4.761904762,20.372,9.2
472-15-9636,God's Plan,Makindye,Normal,Male,Home and lifestyle,10186,83.2,20,847475.2,3/22/2024,19:36,Cash,407.44,4.761904762,20.372,9.2
380-60-5336,God's Plan,Makindye,Normal,Male,Electronic accessories,8052,130,20,1046760,6/24/2024,18:06,Credit Card,402.6,4.761904762,20.13,5
380-60-5336,God's Plan,Makindye,Normal,Female,Electronic accessories,8052,83.2,20,669926.4,2/24/2024,18:06,MOMO,402.6,4.761904762,20.13,5
213-32-1216,God's Plan,Makindye,Normal,Female,Health and beauty,13212,46.8,20,618321.6,1/23/2024,10:28,Cash,396.36,4.761904762,19.818,7.3
213-32-1216,God's Plan,Makindye,Normal,Male,Electronic accessories,13212,46.8,20,618321.6,5/24/2024,10:28,Cash,396.36,4.761904762,19.818,7.3
778-34-2523,God's Plan,Makindye,Member,Female,Electronic accessories,9724,83.2,19,809036.8,1/24/2024,10:57,MOMO,388.96,4.761904762,19.448,5
778-34-2523,God's Plan,Makindye,Member,Male,Electronic accessories,9724,83.2,19,809036.8,5/24/2024,10:57,Cash,388.96,4.761904762,19.448,5
726-27-2396,God's Plan,Makindye,Normal,Male,Health and beauty,15500,32.5,19,503750,5/24/2024,20:36,MOMO,387.5,4.761904762,19.375,4.3
726-27-2396,God's Plan,Makindye,Normal,Female,Health and beauty,15500,32.5,19,503750,1/24/2024,20:36,Cash,387.5,4.761904762,19.375,0.215
288-62-1085,God's Plan,Makindye,Member,Male,Fashion accessories,7708,32.5,10,250510,1/9/2024,13:34,MOMO,192.7,4.761904762,9.635,5.6
566-71-1091,God's Plan,Makindye,Normal,Male,Fashion accessories,15404,32.5,19,500630,2/3/2024,15:59,Cash,385.1,4.761904762,19.255,5.5
566-71-1091,God's Plan,Makindye,Normal,Male,Fashion accessories,15404,32.5,19,500630,6/4/2024,15:59,Cash,385.1,4.761904762,19.255,5.5
288-62-1085,God's Plan,Makindye,Member,Male,Fashion accessories,7708,32.5,10,250510,5/9/2024,13:34,MOMO,192.7,4.761904762,9.635,5.6
565-17-3836,God's Plan,Makindye,Member,Female,Health and beauty,9534,20.8,10,198307.2,3/12/2024,14:21,Cash,190.68,4.761904762,9.534,9.1
565-17-3836,God's Plan,Makindye,Member,Male,Health and beauty,9534,20.8,10,198307.2,4/16/2024,14:21,Cash,190.68,4.761904762,9.534,9.1
530-90-9855,God's Plan,Makindye,Member,Male,Home and lifestyle,9518,83.2,19,791897.6,5/5/2024,14:47,Cash,380.72,4.761904762,19.036,5.7
530-90-9855,God's Plan,Makindye,Member,Male,Food and beverages,9518,83.2,19,791897.6,1/1/2024,14:47,Cash,380.72,4.761904762,19.036,5.7
595-27-4851,God's Plan,Makindye,Normal,Male,Fashion accessories,10856,50,19,10000,5/27/2024,18:05,MOMO,379.96,4.761904762,18.998,
595-27-4851,God's Plan,Makindye,Normal,Female,Health and beauty,10856,292.5,19,3175380,1/27/2024,18:05,Cash,379.96,4.761904762,18.998,
534-53-3526,God's Plan,Makindye,Normal,Male,Sports and travel,18952,20.8,19,394201.6,6/15/2024,16:06,MOMO,379.04,4.761904762,18.952,7.8
749-81-8133,God's Plan,Makindye,Normal,Male,Fashion accessories,18934,20.8,19,393827.2,4/15/2024,12:04,Cash,378.68,4.761904762,18.934,6.8
534-53-3526,God's Plan,Makindye,Normal,Female,Sports and travel,18952,20.8,19,394201.6,2/11/2024,16:06,MOMO,379.04,4.761904762,18.952,7.8
749-81-8133,God's Plan,Makindye,Normal,Female,Fashion accessories,18934,20.8,19,393827.2,3/11/2024,12:04,Cash,378.68,4.761904762,18.934,6.8
250-17-5703,God's Plan,Makindye,Member,Male,Food and beverages,3770,130,9,490100,6/27/2024,18:24,MOMO,188.5,4.761904762,9.425,5.6
250-17-5703,God's Plan,Makindye,Member,Male,Food and beverages,3770,83.2,9,313664,2/27/2024,18:24,MOMO,188.5,4.761904762,9.425,5.6
559-98-9873,God's Plan,Makindye,Member,Female,Health and beauty,10730,292.5,19,3138525,2/10/2024,12:56,MOMO,375.55,4.761904762,18.7775,5.2
559-98-9873,God's Plan,Makindye,Member,Male,Fashion accessories,10730,50,19,10000,6/10/2024,12:56,MOMO,375.55,4.761904762,18.7775,5.2
645-78-8093,God's Plan,Makindye,Normal,Male,Sports and travel,18628,5.2,9,96865.6,5/20/2024,18:09,MOMO,186.28,4.761904762,9.314,4.1
618-34-8551,God's Plan,Makindye,Normal,Male,Sports and travel,18636,5.2,9,96907.2,5/16/2024,18:41,Credit Card,186.36,4.761904762,9.318,8.5
630-74-5166,God's Plan,Makindye,Normal,Male,Health and beauty,12426,46.8,19,581536.8,3/22/2024,20:19,Cash,372.78,4.761904762,18.639,7.4
618-34-8551,God's Plan,Makindye,Normal,Female,Sports and travel,18636,5.2,9,96907.2,1/16/2024,18:41,Credit Card,186.36,4.761904762,9.318,8.5
645-78-8093,God's Plan,Makindye,Normal,Female,Food and beverages,18628,5.2,9,96865.6,1/20/2024,18:09,Cash,186.28,4.761904762,9.314,0.205
630-74-5166,God's Plan,Makindye,Normal,Male,Sports and travel,12426,46.8,19,581536.8,4/26/2024,20:19,Cash,372.78,4.761904762,18.639,7.4
269-10-8440,God's Plan,Makindye,Member,Male,Health and beauty,10634,50,19,10000,5/25/2024,18:01,Cash,372.19,4.761904762,18.6095,8.9
269-10-8440,God's Plan,Makindye,Member,Male,Health and beauty,10634,292.5,19,3110445,1/21/2024,18:01,Cash,372.19,4.761904762,18.6095,8.9
674-15-9296,God's Plan,Makindye,Normal,Male,Sports and travel,7428,32.5,9,241410,5/8/2024,13:05,MOMO,185.7,4.761904762,9.285,5
674-15-9296,God's Plan,Makindye,Normal,Male,Health and beauty,7428,32.5,9,241410,1/8/2024,13:05,Cash,185.7,4.761904762,9.285,5
531-80-1784,God's Plan,Makindye,Normal,Male,Electronic accessories,5204,292.5,9,1522170,3/28/2024,17:38,Cash,182.14,4.761904762,9.107,5.1
531-80-1784,God's Plan,Makindye,Normal,Male,Electronic accessories,5204,50,9,10000,4/28/2024,17:38,Cash,182.14,4.761904762,9.107,5.1
325-77-6186,God's Plan,Makindye,Member,Female,Home and lifestyle,18130,83.2,45,1508416,3/8/2024,10:53,Cash,906.5,4.761904762,45.325,7.3
834-61-8124,God's Plan,Makindye,Normal,Male,Electronic accessories,10338,50,18,10000,5/26/2024,18:22,Cash,361.83,4.761904762,18.0915,5.5
834-61-8124,God's Plan,Makindye,Normal,Male,Electronic accessories,10338,292.5,18,3023865,1/26/2024,18:22,Cash,361.83,4.761904762,18.0915,5.5
381-20-0914,God's Plan,Makindye,Member,Female,Health and beauty,4002,105.3,9,421410.6,1/12/2024,15:48,Cash,180.09,4.761904762,9.0045,5.7
381-20-0914,God's Plan,Makindye,Member,Male,Fashion accessories,4002,105.3,9,421410.6,5/16/2024,15:48,Credit Card,180.09,4.761904762,9.0045,5.7
258-92-7466,God's Plan,Makindye,Normal,Female,Health and beauty,7136,32.5,9,231920,2/6/2024,18:33,Credit Card,178.4,4.761904762,8.92,
397-25-8725,God's Plan,Makindye,Member,Female,Health and beauty,7924,105.3,18,834397.2,1/13/2024,17:54,Credit Card,356.58,4.761904762,17.829,6.8
258-92-7466,God's Plan,Makindye,Normal,Male,Health and beauty,7136,32.5,9,231920,6/6/2024,18:33,Credit Card,178.4,4.761904762,8.92,
397-25-8725,God's Plan,Makindye,Member,Male,Health and beauty,7924,105.3,18,834397.2,5/14/2024,17:54,Credit Card,356.58,4.761904762,17.829,6.8
731-14-2199,God's Plan,Makindye,Member,Female,Food and beverages,7108,83.2,18,591385.6,1/4/2024,13:34,Cash,355.4,4.761904762,17.77,7
731-14-2199,God's Plan,Makindye,Member,Male,Home and lifestyle,7108,130,18,924040,5/4/2024,13:34,MOMO,355.4,4.761904762,17.77,7
384-59-6655,God's Plan,Makindye,Member,Female,Food and beverages,19732,105.3,44,2077779.6,2/19/2024,15:07,Cash,887.94,4.761904762,44.397,8.4
175-54-2529,God's Plan,Makindye,Member,Male,Food and beverages,4434,83.2,9,368908.8,3/3/2024,17:01,Cash,177.36,4.761904762,8.868,9.6
704-48-3927,God's Plan,Makindye,Member,Male,Health and beauty,17734,83.2,44,1475468.8,1/12/2024,14:50,Cash,886.7,4.761904762,44.335,7.3
175-54-2529,God's Plan,Makindye,Member,Male,Food and beverages,4434,83.2,9,368908.8,4/4/2024,17:01,Credit Card,177.36,4.761904762,8.868,9.6
827-77-7633,God's Plan,Makindye,Normal,Male,Health and beauty,19618,105.3,44,2065775.4,2/17/2024,19:41,Cash,882.81,4.761904762,44.1405,
745-71-3520,God's Plan,Makindye,Member,Female,Electronic accessories,5044,292.5,9,1475370,2/4/2024,10:23,Cash,176.54,4.761904762,8.827,8.2
745-71-3520,God's Plan,Makindye,Member,Male,Electronic accessories,5044,50,9,10000,6/4/2024,10:23,Cash,176.54,4.761904762,8.827,8.2
139-32-4183,God's Plan,Makindye,Member,Female,Sports and travel,19496,105.3,44,2052928.8,3/14/2024,14:19,MOMO,877.32,4.761904762,43.866,7.4
189-17-4241,God's Plan,Makindye,Normal,Female,Fashion accessories,17534,5.2,9,91176.8,3/10/2024,12:17,Credit Card,175.34,4.761904762,8.767,7.7
189-17-4241,God's Plan,Makindye,Normal,Male,Fashion accessories,17534,5.2,9,91176.8,4/10/2024,12:17,Credit Card,175.34,4.761904762,8.767,7.7
249-42-3782,God's Plan,Makindye,Normal,Male,Health and beauty,14002,32.5,18,455065,5/4/2024,11:36,MOMO,350.05,4.761904762,17.5025,5.5
249-42-3782,God's Plan,Makindye,Normal,Male,Food and beverages,14002,32.5,18,455065,1/3/2024,11:36,Cash,350.05,4.761904762,17.5025,5.5
212-62-1842,God's Plan,Makindye,Normal,Male,Health and beauty,11652,46.8,17,545313.6,3/28/2024,16:44,Cash,349.56,4.761904762,17.478,9.9
212-62-1842,God's Plan,Makindye,Normal,Male,Food and beverages,11652,46.8,17,545313.6,4/28/2024,16:44,Cash,349.56,4.761904762,17.478,9.9
509-29-3912,God's Plan,Makindye,Member,Male,Sports and travel,7744,105.3,17,815443.2,4/20/2024,12:24,MOMO,348.48,4.761904762,17.424,4.2
807-14-7833,God's Plan,Makindye,Member,Male,Electronic accessories,3484,130,9,452920,6/26/2024,12:30,MOMO,174.2,4.761904762,8.71,7
706-36-6154,God's Plan,Makindye,Member,Male,Home and lifestyle,3872,105.3,9,407721.6,5/18/2024,18:43,MOMO,174.24,4.761904762,8.712,8.7
509-29-3912,God's Plan,Makindye,Member,Female,Health and beauty,7744,105.3,17,815443.2,3/20/2024,12:24,MOMO,348.48,4.761904762,17.424,0.21
706-36-6154,God's Plan,Makindye,Member,Male,Health and beauty,3872,105.3,9,407721.6,1/18/2024,18:43,MOMO,174.24,4.761904762,8.712,8.7
807-14-7833,God's Plan,Makindye,Member,Female,Electronic accessories,3484,83.2,9,289868.8,2/22/2024,12:30,MOMO,174.2,4.761904762,8.71,7
873-14-6353,God's Plan,Makindye,Member,Male,Food and beverages,4964,292.5,9,1451970,2/16/2024,10:33,Credit Card,173.74,4.761904762,8.687,7.1
873-14-6353,God's Plan,Makindye,Member,Male,Food and beverages,4964,50,9,10000,6/16/2024,10:33,Credit Card,173.74,4.761904762,8.687,7.1
633-44-8566,God's Plan,Makindye,Member,Male,Food and beverages,9876,50,17,10000,4/27/2024,20:35,Credit Card,345.66,4.761904762,17.283,7.3
633-44-8566,God's Plan,Makindye,Member,Male,Health and beauty,9876,292.5,17,2888730,3/27/2024,20:35,Cash,345.66,4.761904762,17.283,7.3
636-48-8204,God's Plan,Makindye,Normal,Male,Electronic accessories,6912,32.5,9,224640,2/17/2024,11:15,MOMO,172.8,4.761904762,8.64,9.9
636-48-8204,God's Plan,Makindye,Normal,Male,Electronic accessories,6912,32.5,9,224640,6/17/2024,11:15,MOMO,172.8,4.761904762,8.64,9.9
805-86-0265,God's Plan,Makindye,Normal,Male,Home and lifestyle,18792,105.3,42,1978797.6,3/20/2024,11:32,Cash,845.64,4.761904762,42.282,9.8
635-28-5728,God's Plan,Makindye,Normal,Male,Health and beauty,11200,130,8,1456000,2/28/2024,19:33,MOMO,168,4.761904762,8.4,0.24
422-29-8786,God's Plan,Makindye,Normal,Female,Home and lifestyle,13418,32.5,17,436085,1/3/2024,16:47,Cash,335.45,4.761904762,16.7725,9.1
422-29-8786,God's Plan,Makindye,Normal,Male,Home and lifestyle,13418,32.5,17,436085,5/4/2024,16:47,Credit Card,335.45,4.761904762,16.7725,9.1
589-02-8023,God's Plan,Makindye,Member,Male,Food and beverages,16754,5.2,8,87120.8,5/15/2024,10:54,Credit Card,167.54,4.761904762,8.377,7
635-28-5728,God's Plan,Makindye,Normal,Male,Health and beauty,11200,11.7,8,131040,6/28/2024,19:33,MOMO,168,4.761904762,8.4,4.8
589-02-8023,God's Plan,Makindye,Member,Male,Health and beauty,16754,5.2,8,87120.8,1/15/2024,10:54,MOMO,167.54,4.761904762,8.377,7
548-48-3156,God's Plan,Makindye,Member,Female,Food and beverages,16668,5.2,8,86673.6,3/19/2024,13:37,Cash,166.68,4.761904762,8.334,7.6
485-30-8700,God's Plan,Makindye,Normal,Male,Sports and travel,6652,32.5,8,216190,4/18/2024,16:10,Credit Card,166.3,4.761904762,8.315,4.2
548-48-3156,God's Plan,Makindye,Member,Male,Food and beverages,16668,5.2,8,86673.6,4/19/2024,13:37,Cash,166.68,4.761904762,8.334,7.6
485-30-8700,God's Plan,Makindye,Normal,Female,Health and beauty,6652,32.5,8,216190,3/18/2024,16:10,Cash,166.3,4.761904762,8.315,0.21
289-15-7034,God's Plan,Makindye,Member,Male,Sports and travel,16466,20.8,16,342492.8,5/15/2024,10:37,Credit Card,329.32,4.761904762,16.466,7.5
289-15-7034,God's Plan,Makindye,Member,Male,Sports and travel,16466,20.8,16,342492.8,1/11/2024,10:37,Cash,329.32,4.761904762,16.466,7.5
329-62-1586,God's Plan,Makindye,Normal,Male,Food and beverages,10934,130,8,1421420,1/21/2024,18:00,Credit Card,164.01,4.761904762,8.2005,8.6
848-42-2560,God's Plan,Makindye,Normal,Female,Fashion accessories,16382,5.2,8,85186.4,3/5/2024,17:43,Cash,163.82,4.761904762,8.191,7.8
848-42-2560,God's Plan,Makindye,Normal,Male,Fashion accessories,16382,5.2,8,85186.4,4/5/2024,17:43,Cash,163.82,4.761904762,8.191,7.8
329-62-1586,God's Plan,Makindye,Normal,Male,Food and beverages,10934,11.7,8,127927.8,5/25/2024,18:00,Credit Card,164.01,4.761904762,8.2005,8.6
831-07-6050,God's Plan,Makindye,Normal,Male,Electronic accessories,6542,32.5,8,212615,4/19/2024,11:30,Credit Card,163.55,4.761904762,8.1775,9.9
831-07-6050,God's Plan,Makindye,Normal,Male,Food and beverages,6542,32.5,8,212615,3/19/2024,11:30,Cash,163.55,4.761904762,8.1775,9.9
698-98-5964,God's Plan,Makindye,Normal,Female,Health and beauty,16242,83.2,41,1351334.4,1/17/2024,13:01,Cash,812.1,4.761904762,40.605,6.3
631-41-3108,God's Plan,Makindye,Normal,Male,Home and lifestyle,9266,50,16,10000,4/4/2024,13:23,Credit Card,324.31,4.761904762,16.2155,7.4
631-41-3108,God's Plan,Makindye,Normal,Male,Home and lifestyle,9266,292.5,16,2710305,3/3/2024,13:23,Cash,324.31,4.761904762,16.2155,7.4
725-56-0833,God's Plan,Makindye,Normal,Female,Health and beauty,6464,83.2,16,537804.8,2/20/2024,16:49,Cash,323.2,4.761904762,16.16,10
725-56-0833,God's Plan,Makindye,Normal,Male,Health and beauty,6464,130,16,840320,6/20/2024,16:49,Credit Card,323.2,4.761904762,16.16,10
870-54-3162,God's Plan,Makindye,Normal,Female,Sports and travel,6450,32.5,8,209625,1/27/2024,13:26,Cash,161.25,4.761904762,8.0625,9
676-39-6028,God's Plan,Makindye,Member,Female,Electronic accessories,12888,32.5,16,418860,3/30/2024,17:04,Cash,322.2,4.761904762,16.11,
870-54-3162,God's Plan,Makindye,Normal,Male,Sports and travel,6450,32.5,8,209625,5/27/2024,13:26,Cash,161.25,4.761904762,8.0625,9
676-39-6028,God's Plan,Makindye,Member,Male,Electronic accessories,12888,32.5,16,418860,4/30/2024,17:04,Cash,322.2,4.761904762,16.11,
138-17-5109,God's Plan,Makindye,Member,Female,Home and lifestyle,17842,105.3,40,1878762.6,1/15/2024,15:42,Cash,802.89,4.761904762,40.1445,6.5
101-17-6199,God's Plan,Makindye,Normal,Male,Food and beverages,9158,50,16,10000,4/14/2024,19:44,Credit Card,320.53,4.761904762,16.0265,7
101-17-6199,God's Plan,Makindye,Normal,Male,Food and beverages,9158,292.5,16,2678715,3/13/2024,19:44,Cash,320.53,4.761904762,16.0265,7
340-21-9136,God's Plan,Makindye,Member,Female,Sports and travel,8010,20.8,8,166608,1/25/2024,11:40,Cash,160.2,4.761904762,8.01,9.7
340-21-9136,God's Plan,Makindye,Member,Male,Sports and travel,8010,20.8,8,166608,5/25/2024,11:40,Cash,160.2,4.761904762,8.01,9.7
856-66-2701,God's Plan,Makindye,Member,Male,Home and lifestyle,10660,11.7,8,124722,5/25/2024,14:19,MOMO,159.9,4.761904762,7.995,7.5
856-66-2701,God's Plan,Makindye,Member,Male,Health and beauty,10660,130,8,1385800,1/25/2024,14:19,MOMO,159.9,4.761904762,7.995,7.5
460-93-5834,God's Plan,Makindye,Normal,Male,Sports and travel,9116,292.5,16,2666430,1/13/2024,10:03,Cash,319.06,4.761904762,15.953,5
460-93-5834,God's Plan,Makindye,Normal,Male,Sports and travel,9116,50,16,10000,5/14/2024,10:03,Cash,319.06,4.761904762,15.953,5
638-60-7125,God's Plan,Makindye,Normal,Female,Health and beauty,19912,83.2,40,1656678.4,2/14/2024,17:03,Cash,796.48,4.761904762,39.824,5.2
186-71-5196,God's Plan,Makindye,Member,Female,Food and beverages,15908,5.2,8,82721.6,3/27/2024,16:30,MOMO,159.08,4.761904762,7.954,6.2
727-17-0390,God's Plan,Makindye,Normal,Male,Food and beverages,12722,32.5,16,413465,4/16/2024,12:43,MOMO,318.05,4.761904762,15.9025,4.8
186-71-5196,God's Plan,Makindye,Member,Male,Food and beverages,15908,5.2,8,82721.6,4/27/2024,16:30,MOMO,159.08,4.761904762,7.954,6.2
877-22-3308,God's Plan,Makindye,Member,Male,Health and beauty,3174,130,8,412620,4/14/2024,16:40,Cash,158.7,4.761904762,7.935,5.8
727-17-0390,God's Plan,Makindye,Normal,Female,Food and beverages,12722,32.5,16,413465,3/16/2024,12:43,Cash,318.05,4.761904762,15.9025,0.24
877-22-3308,God's Plan,Makindye,Member,Male,Health and beauty,3174,83.2,8,264076.8,3/13/2024,16:40,Cash,158.7,4.761904762,7.935,5.8
865-92-6136,God's Plan,Makindye,Normal,Male,Health and beauty,10550,130,8,1371500,3/23/2024,10:16,Cash,158.25,4.761904762,7.9125,
199-75-8169,God's Plan,Makindye,Member,Male,Health and beauty,3162,83.2,8,263078.4,3/6/2024,12:27,Credit Card,158.1,4.761904762,7.905,8.6
199-75-8169,God's Plan,Makindye,Member,Male,Sports and travel,3162,130,8,411060,4/6/2024,12:27,Credit Card,158.1,4.761904762,7.905,8.6
865-92-6136,God's Plan,Makindye,Normal,Male,Food and beverages,10550,11.7,8,123435,4/24/2024,10:16,MOMO,158.25,4.761904762,7.9125,
146-09-5432,God's Plan,Makindye,Member,Male,Food and beverages,7008,105.3,16,737942.4,2/9/2024,19:17,MOMO,315.36,4.761904762,15.768,0.23
146-09-5432,God's Plan,Makindye,Member,Male,Food and beverages,7008,105.3,16,737942.4,6/9/2024,19:17,MOMO,315.36,4.761904762,15.768,4.6
232-11-3025,God's Plan,Makindye,Normal,Male,Health and beauty,15754,83.2,39,1310732.8,1/24/2024,10:04,Cash,787.7,4.761904762,39.385,6.4
278-86-2735,God's Plan,Makindye,Normal,Male,Food and beverages,10468,11.7,8,122475.6,4/27/2024,14:03,Cash,157.02,4.761904762,7.851,9.2
278-86-2735,God's Plan,Makindye,Normal,Female,Health and beauty,10468,130,8,1360840,3/27/2024,14:03,Cash,157.02,4.761904762,7.851,9.2
129-29-8530,God's Plan,Makindye,Member,Male,Sports and travel,12524,32.5,16,407030,4/10/2024,19:15,MOMO,313.1,4.761904762,15.655,7
152-68-2907,God's Plan,Makindye,Normal,Male,Health and beauty,10440,130,8,1357200,2/15/2024,13:30,Cash,156.6,4.761904762,7.83,9.5
129-29-8530,God's Plan,Makindye,Member,Male,Health and beauty,12524,32.5,16,407030,3/10/2024,19:15,MOMO,313.1,4.761904762,15.655,7
152-68-2907,God's Plan,Makindye,Normal,Male,Food and beverages,10440,11.7,8,122148,6/15/2024,13:30,Credit Card,156.6,4.761904762,7.83,9.5
497-36-0989,God's Plan,Makindye,Normal,Male,Fashion accessories,10388,11.7,8,121539.6,6/15/2024,15:21,Cash,155.82,4.761904762,7.791,7.9
497-36-0989,God's Plan,Makindye,Normal,Male,Fashion accessories,10388,130,8,1350440,2/15/2024,15:21,Cash,155.82,4.761904762,7.791,7.9
652-43-6591,God's Plan,Makindye,Normal,Female,Fashion accessories,19458,83.2,39,1618905.6,3/9/2024,13:18,Credit Card,778.32,4.761904762,38.916,6.2
729-09-9681,God's Plan,Makindye,Member,Male,Food and beverages,5182,46.8,8,242517.6,2/5/2024,10:16,Cash,155.46,4.761904762,7.773,8.7
799-71-1548,God's Plan,Makindye,Member,Male,Food and beverages,15544,20.8,16,323315.2,1/7/2024,16:11,Cash,310.88,4.761904762,15.544,8.8
